Production Date,Date,Station,Fcst Mn,Fcst Mx,Fcst Avg,Norm Mn,Norm Max,HDD,CDD
12/6/2018,12/14/2018,KSFO,45,57,51,44.6,56.5,14,0
12/6/2018,12/15/2018,KSFO,44,55,49.5,44.5,56.4,16,0
12/6/2018,12/16/2018,KSFO,46,57,51.5,44.4,56.3,14,0
12/6/2018,12/17/2018,KSFO,46,57,51.5,44.3,56.2,14,0
12/6/2018,12/18/2018,KSFO,45,57,51,44.2,56.1,14,0
12/6/2018,12/19/2018,KSFO,45,57,51,44.2,56,14,0
12/6/2018,12/6/2018,KANJ,3,26,14.5,20,31.7,51,0
12/6/2018,12/7/2018,KANJ,4,24,14,19.5,31.3,51,0
12/6/2018,12/8/2018,KANJ,15,28,21.5,19.1,31,44,0
12/6/2018,12/9/2018,KANJ,16,32,24,18.6,30.6,41,0
12/6/2018,12/10/2018,KANJ,14,29,21.5,18.2,30.3,44,0
12/6/2018,12/11/2018,KANJ,19,32,25.5,17.8,29.9,40,0
12/6/2018,12/12/2018,KANJ,25,35,30,17.3,29.6,35,0
12/6/2018,12/13/2018,KANJ,32,38,35,16.9,29.3,30,0
12/6/2018,12/14/2018,KANJ,24,34,29,16.5,29,36,0
12/6/2018,12/15/2018,KANJ,27,36,31.5,16,28.6,34,0
12/6/2018,12/16/2018,KANJ,24,34,29,15.6,28.3,36,0
12/6/2018,12/17/2018,KANJ,19,31,25,15.2,28,40,0
12/6/2018,12/18/2018,KANJ,21,33,27,14.8,27.7,38,0
12/6/2018,12/19/2018,KANJ,26,36,31,14.4,27.5,34,0
12/6/2018,12/6/2018,KSAV,33,55,44,42.6,64.6,21,0
12/6/2018,12/7/2018,KSAV,38,58,48,42.4,64.4,17,0
12/6/2018,12/8/2018,KSAV,41,53,47,42.2,64.1,18,0
12/6/2018,12/9/2018,KSAV,40,56,48,41.9,63.8,17,0
12/6/2018,12/10/2018,KSAV,37,49,43,41.7,63.6,22,0
12/6/2018,12/11/2018,KSAV,29,53,41,41.5,63.3,24,0
12/6/2018,12/12/2018,KSAV,33,57,45,41.3,63.1,20,0
12/6/2018,12/13/2018,KSAV,44,64,54,41.1,62.8,11,0
12/6/2018,12/14/2018,KSAV,39,61,50,40.9,62.6,15,0
12/6/2018,12/15/2018,KSAV,38,58,48,40.7,62.4,17,0
12/6/2018,12/16/2018,KSAV,37,58,47.5,40.6,62.2,18,0
12/6/2018,12/17/2018,KSAV,37,58,47.5,40.4,62,18,0
12/6/2018,12/18/2018,KSAV,38,60,49,40.2,61.8,16,0
12/6/2018,12/19/2018,KSAV,37,60,48.5,40,61.6,17,0
12/6/2018,12/6/2018,KBFF,13,34,23.5,13.5,40.6,42,0
12/6/2018,12/7/2018,KBFF,15,40,27.5,13.2,40.3,38,0
12/6/2018,12/8/2018,KBFF,18,45,31.5,13,40.1,34,0
12/6/2018,12/9/2018,KBFF,17,45,31,12.8,39.8,34,0
12/6/2018,12/10/2018,KBFF,19,52,35.5,12.6,39.6,30,0
12/6/2018,12/11/2018,KBFF,21,49,35,12.4,39.4,30,0
12/6/2018,12/12/2018,KBFF,23,50,36.5,12.2,39.3,29,0
12/6/2018,12/13/2018,KBFF,18,42,30,12.1,39.1,35,0
12/6/2018,12/14/2018,KBFF,21,52,36.5,12,39,29,0
12/6/2018,12/15/2018,KBFF,19,48,33.5,11.9,38.9,32,0
12/6/2018,12/16/2018,KBFF,21,49,35,11.8,38.8,30,0
12/6/2018,12/17/2018,KBFF,22,52,37,11.8,38.8,28,0
12/6/2018,12/18/2018,KBFF,22,49,35.5,11.7,38.7,30,0
12/6/2018,12/19/2018,KBFF,21,47,34,11.7,38.7,31,0
12/6/2018,12/6/2018,KAVP,24,36,30,27,40.6,35,0
12/6/2018,12/7/2018,KAVP,20,32,26,26.6,40.2,39,0
12/6/2018,12/8/2018,KAVP,20,33,26.5,26.3,39.8,39,0
12/6/2018,12/9/2018,KAVP,22,36,29,25.9,39.5,36,0
12/6/2018,12/10/2018,KAVP,19,35,27,25.6,39.1,38,0
12/6/2018,12/11/2018,KAVP,18,34,26,25.2,38.7,39,0
12/6/2018,12/12/2018,KAVP,22,38,30,24.9,38.4,35,0
12/6/2018,12/13/2018,KAVP,28,43,35.5,24.6,38,30,0
12/6/2018,12/14/2018,KAVP,32,43,37.5,24.2,37.7,28,0
12/6/2018,12/15/2018,KAVP,31,43,37,23.9,37.4,28,0
12/6/2018,12/16/2018,KAVP,28,41,34.5,23.6,37.1,31,0
12/6/2018,12/17/2018,KAVP,26,38,32,23.3,36.8,33,0
12/6/2018,12/18/2018,KAVP,26,40,33,22.9,36.5,32,0
12/6/2018,12/19/2018,KAVP,26,40,33,22.6,36.2,32,0
12/6/2018,12/6/2018,KSEA,29,46,37.5,36,46.4,28,0
12/6/2018,12/7/2018,KSEA,32,46,39,35.8,46.3,26,0
12/6/2018,12/8/2018,KSEA,39,48,43.5,35.7,46.1,22,0
12/6/2018,12/9/2018,KSEA,40,48,44,35.6,46,21,0
12/6/2018,12/10/2018,KSEA,41,49,45,35.5,45.9,20,0
12/6/2018,12/11/2018,KSEA,42,49,45.5,35.4,45.7,20,0
12/6/2018,12/12/2018,KSEA,39,49,44,35.3,45.6,21,0
12/6/2018,12/13/2018,KSEA,39,50,44.5,35.3,45.5,21,0
12/6/2018,12/14/2018,KSEA,39,49,44,35.2,45.4,21,0
12/6/2018,12/15/2018,KSEA,40,48,44,35.2,45.3,21,0
12/6/2018,12/16/2018,KSEA,41,50,45.5,35.2,45.3,20,0
12/6/2018,12/17/2018,KSEA,41,50,45.5,35.2,45.2,20,0
12/6/2018,12/18/2018,KSEA,39,49,44,35.1,45.2,21,0
12/6/2018,12/19/2018,KSEA,38,49,43.5,35.2,45.1,22,0
12/6/2018,12/6/2018,KSHR,9,34,21.5,11.6,36.1,44,0
12/6/2018,12/7/2018,KSHR,12,41,26.5,11.4,35.9,39,0
12/6/2018,12/8/2018,KSHR,15,45,30,11.2,35.6,35,0
12/6/2018,12/9/2018,KSHR,16,47,31.5,11,35.4,34,0
12/6/2018,12/10/2018,KSHR,21,50,35.5,10.8,35.2,30,0
12/6/2018,12/11/2018,KSHR,22,45,33.5,10.6,35,32,0
12/6/2018,12/12/2018,KSHR,23,48,35.5,10.4,34.8,30,0
12/6/2018,12/13/2018,KSHR,19,43,31,10.3,34.7,34,0
12/6/2018,12/14/2018,KSHR,24,54,39,10.2,34.6,26,0
12/6/2018,12/15/2018,KSHR,19,44,31.5,10.1,34.5,34,0
12/6/2018,12/16/2018,KSHR,21,48,34.5,10,34.4,31,0
12/6/2018,12/17/2018,KSHR,23,49,36,9.9,34.4,29,0
12/6/2018,12/18/2018,KSHR,22,47,34.5,9.9,34.4,31,0
12/6/2018,12/19/2018,KSHR,21,47,34,9.8,34.3,31,0
12/6/2018,12/6/2018,KSHV,43,56,49.5,39.2,60.3,16,0
12/6/2018,12/7/2018,KSHV,44,53,48.5,39,60,17,0
12/6/2018,12/8/2018,KSHV,37,50,43.5,38.8,59.7,22,0
12/6/2018,12/9/2018,KSHV,32,49,40.5,38.6,59.5,25,0
12/6/2018,12/10/2018,KSHV,30,52,41,38.4,59.3,24,0
12/6/2018,12/11/2018,KSHV,34,57,45.5,38.2,59,20,0
12/6/2018,12/12/2018,KSHV,43,62,52.5,38,58.8,13,0
12/6/2018,12/13/2018,KSHV,44,66,55,37.8,58.6,10,0
12/6/2018,12/14/2018,KSHV,37,58,47.5,37.7,58.4,18,0
12/6/2018,12/15/2018,KSHV,38,59,48.5,37.5,58.2,17,0
12/6/2018,12/16/2018,KSHV,40,61,50.5,37.4,58.1,15,0
12/6/2018,12/17/2018,KSHV,39,60,49.5,37.2,57.9,16,0
12/6/2018,12/18/2018,KSHV,41,62,51.5,37.1,57.8,14,0
12/6/2018,12/19/2018,KSHV,41,60,50.5,37,57.6,15,0
12/6/2018,12/6/2018,KSUX,-4,24,10,15.5,34.6,55,0
12/6/2018,12/7/2018,KSUX,-6,19,6.5,15.1,34.2,59,0
12/6/2018,12/8/2018,KSUX,1,20,10.5,14.7,33.8,55,0
12/6/2018,12/9/2018,KSUX,-3,22,9.5,14.4,33.4,56,0
12/6/2018,12/10/2018,KSUX,4,25,14.5,14.1,33.1,51,0
12/6/2018,12/11/2018,KSUX,16,33,24.5,13.8,32.7,41,0
12/6/2018,12/12/2018,KSUX,17,34,25.5,13.5,32.4,40,0
12/6/2018,12/13/2018,KSUX,18,34,26,13.2,32.1,39,0
12/6/2018,12/14/2018,KSUX,9,31,20,13,31.8,45,0
12/6/2018,12/15/2018,KSUX,13,32,22.5,12.7,31.6,43,0
12/6/2018,12/16/2018,KSUX,14,32,23,12.5,31.4,42,0
12/6/2018,12/17/2018,KSUX,12,30,21,12.3,31.1,44,0
12/6/2018,12/18/2018,KSUX,16,33,24.5,12,30.9,41,0
12/6/2018,12/19/2018,KSUX,15,34,24.5,11.9,30.8,41,0
12/6/2018,12/6/2018,KFSD,5,24,14.5,12.4,31,51,0
12/6/2018,12/7/2018,KFSD,4,24,14,12,30.6,51,0
12/6/2018,12/8/2018,KFSD,8,24,16,11.6,30.3,49,0
12/6/2018,12/9/2018,KFSD,7,27,17,11.3,29.9,48,0
12/6/2018,12/10/2018,KFSD,10,29,19.5,10.9,29.5,46,0
12/6/2018,12/11/2018,KFSD,17,34,25.5,10.6,29.2,40,0
12/6/2018,12/12/2018,KFSD,19,36,27.5,10.3,28.9,38,0
12/6/2018,12/13/2018,KFSD,20,37,28.5,10,28.6,37,0
12/6/2018,12/14/2018,KFSD,15,35,25,9.7,28.3,40,0
12/6/2018,12/15/2018,KFSD,17,35,26,9.5,28.1,39,0
12/6/2018,12/16/2018,KFSD,18,36,27,9.2,27.9,38,0
12/6/2018,12/17/2018,KFSD,16,33,24.5,9,27.6,41,0
12/6/2018,12/18/2018,KFSD,19,36,27.5,8.8,27.4,38,0
12/6/2018,12/19/2018,KFSD,19,37,28,8.6,27.2,37,0
12/6/2018,12/6/2018,KSBN,23,31,27,25.3,38,38,0
12/6/2018,12/7/2018,KSBN,20,31,25.5,25,37.6,40,0
12/6/2018,12/8/2018,KSBN,18,34,26,24.6,37.2,39,0
12/6/2018,12/9/2018,KSBN,20,37,28.5,24.3,36.9,37,0
12/6/2018,12/10/2018,KSBN,22,38,30,23.9,36.5,35,0
12/6/2018,12/11/2018,KSBN,25,40,32.5,23.6,36.2,33,0
12/6/2018,12/12/2018,KSBN,30,41,35.5,23.3,35.8,30,0
12/6/2018,12/13/2018,KSBN,33,43,38,23,35.5,27,0
12/6/2018,12/14/2018,KSBN,28,36,32,22.6,35.2,33,0
12/6/2018,12/15/2018,KSBN,27,38,32.5,22.3,34.9,33,0
12/6/2018,12/16/2018,KSBN,27,38,32.5,22.1,34.7,33,0
12/6/2018,12/17/2018,KSBN,25,36,30.5,21.8,34.4,35,0
12/6/2018,12/18/2018,KSBN,27,39,33,21.5,34.2,32,0
12/6/2018,12/19/2018,KSBN,26,40,33,21.2,33.9,32,0
12/6/2018,12/6/2018,KGEG,20,32,26,23.7,33.2,39,0
12/6/2018,12/7/2018,KGEG,21,33,27,23.5,33,38,0
12/6/2018,12/8/2018,KGEG,26,35,30.5,23.2,32.7,35,0
12/6/2018,12/9/2018,KGEG,30,40,35,23,32.5,30,0
12/6/2018,12/10/2018,KGEG,31,36,33.5,22.8,32.3,32,0
12/6/2018,12/11/2018,KGEG,33,38,35.5,22.6,32.1,30,0
12/6/2018,12/12/2018,KGEG,27,36,31.5,22.4,32,34,0
12/6/2018,12/13/2018,KGEG,28,36,32,22.2,31.8,33,0
12/6/2018,12/14/2018,KGEG,29,38,33.5,22,31.7,32,0
12/6/2018,12/15/2018,KGEG,28,34,31,21.9,31.6,34,0
12/6/2018,12/16/2018,KGEG,30,37,33.5,21.8,31.5,32,0
12/6/2018,12/17/2018,KGEG,31,38,34.5,21.7,31.5,31,0
12/6/2018,12/18/2018,KGEG,28,37,32.5,21.6,31.4,33,0
12/6/2018,12/19/2018,KGEG,26,36,31,21.5,31.4,34,0
12/6/2018,12/6/2018,KSPI,17,34,25.5,25.1,41.4,40,0
12/6/2018,12/7/2018,KSPI,18,32,25,24.8,41,40,0
12/6/2018,12/8/2018,KSPI,20,34,27,24.4,40.5,38,0
12/6/2018,12/9/2018,KSPI,18,38,28,24.1,40.1,37,0
12/6/2018,12/10/2018,KSPI,19,40,29.5,23.8,39.7,36,0
12/6/2018,12/11/2018,KSPI,25,44,34.5,23.4,39.3,31,0
12/6/2018,12/12/2018,KSPI,32,44,38,23.1,39,27,0
12/6/2018,12/13/2018,KSPI,34,47,40.5,22.9,38.6,25,0
12/6/2018,12/14/2018,KSPI,25,39,32,22.6,38.3,33,0
12/6/2018,12/15/2018,KSPI,27,41,34,22.3,38,31,0
12/6/2018,12/16/2018,KSPI,28,42,35,22.1,37.7,30,0
12/6/2018,12/17/2018,KSPI,25,39,32,21.8,37.4,33,0
12/6/2018,12/18/2018,KSPI,28,43,35.5,21.6,37.1,30,0
12/6/2018,12/19/2018,KSPI,28,44,36,21.4,36.9,29,0
12/6/2018,12/6/2018,KSGF,23,39,31,27,47.3,34,0
12/6/2018,12/7/2018,KSGF,24,39,31.5,26.7,46.9,34,0
12/6/2018,12/8/2018,KSGF,22,38,30,26.4,46.6,35,0
12/6/2018,12/9/2018,KSGF,19,42,30.5,26.1,46.3,35,0
12/6/2018,12/10/2018,KSGF,21,46,33.5,25.8,45.9,32,0
12/6/2018,12/11/2018,KSGF,28,50,39,25.6,45.6,26,0
12/6/2018,12/12/2018,KSGF,35,51,43,25.4,45.4,22,0
12/6/2018,12/13/2018,KSGF,33,53,43,25.1,45.1,22,0
12/6/2018,12/14/2018,KSGF,26,47,36.5,24.9,44.8,29,0
12/6/2018,12/15/2018,KSGF,29,49,39,24.7,44.6,26,0
12/6/2018,12/16/2018,KSGF,30,50,40,24.5,44.4,25,0
12/6/2018,12/17/2018,KSGF,27,49,38,24.4,44.2,27,0
12/6/2018,12/18/2018,KSGF,32,51,41.5,24.2,44,24,0
12/6/2018,12/19/2018,KSGF,32,51,41.5,24.1,43.8,24,0
12/6/2018,12/6/2018,KSTC,-3,20,8.5,10.5,27.6,57,0
12/6/2018,12/7/2018,KSTC,1,22,11.5,10.1,27.2,54,0
12/6/2018,12/8/2018,KSTC,4,24,14,9.6,26.8,51,0
12/6/2018,12/9/2018,KSTC,3,24,13.5,9.2,26.4,52,0
12/6/2018,12/10/2018,KSTC,7,27,17,8.8,26,48,0
12/6/2018,12/11/2018,KSTC,14,30,22,8.4,25.7,43,0
12/6/2018,12/12/2018,KSTC,19,32,25.5,8,25.3,40,0
12/6/2018,12/13/2018,KSTC,19,33,26,7.6,25,39,0
12/6/2018,12/14/2018,KSTC,12,30,21,7.3,24.7,44,0
12/6/2018,12/15/2018,KSTC,14,29,21.5,6.9,24.4,44,0
12/6/2018,12/16/2018,KSTC,16,31,23.5,6.6,24.2,42,0
12/6/2018,12/17/2018,KSTC,12,27,19.5,6.3,23.9,46,0
12/6/2018,12/18/2018,KSTC,16,30,23,6,23.6,42,0
12/6/2018,12/19/2018,KSTC,17,33,25,5.7,23.4,40,0
12/6/2018,12/6/2018,KSTL,21,38,29.5,29.4,45.2,36,0
12/6/2018,12/7/2018,KSTL,23,35,29,29.1,44.8,36,0
12/6/2018,12/8/2018,KSTL,25,37,31,28.7,44.4,34,0
12/6/2018,12/9/2018,KSTL,22,40,31,28.4,44,34,0
12/6/2018,12/10/2018,KSTL,24,43,33.5,28.1,43.7,32,0
12/6/2018,12/11/2018,KSTL,27,48,37.5,27.8,43.4,28,0
12/6/2018,12/12/2018,KSTL,35,48,41.5,27.5,43,24,0
12/6/2018,12/13/2018,KSTL,36,51,43.5,27.2,42.7,22,0
12/6/2018,12/14/2018,KSTL,27,44,35.5,26.9,42.4,30,0
12/6/2018,12/15/2018,KSTL,30,46,38,26.7,42.2,27,0
12/6/2018,12/16/2018,KSTL,31,48,39.5,26.4,41.9,26,0
12/6/2018,12/17/2018,KSTL,28,44,36,26.2,41.7,29,0
12/6/2018,12/18/2018,KSTL,32,47,39.5,26,41.4,26,0
12/6/2018,12/19/2018,KSTL,32,48,40,25.8,41.2,25,0
12/6/2018,12/6/2018,KSCK,37,57,47,37.7,55.9,18,0
12/6/2018,12/7/2018,KSCK,35,58,46.5,37.6,55.6,19,0
12/6/2018,12/8/2018,KSCK,36,57,46.5,37.5,55.3,19,0
12/6/2018,12/9/2018,KSCK,38,56,47,37.4,55,18,0
12/6/2018,12/10/2018,KSCK,37,58,47.5,37.3,54.8,18,0
12/6/2018,12/11/2018,KSCK,36,56,46,37.2,54.5,19,0
12/6/2018,12/12/2018,KSCK,36,57,46.5,37.1,54.3,19,0
12/6/2018,12/13/2018,KSCK,35,55,45,37.1,54,20,0
12/6/2018,12/14/2018,KSCK,36,55,45.5,37,53.8,20,0
12/6/2018,12/15/2018,KSCK,35,54,44.5,37,53.6,21,0
12/6/2018,12/16/2018,KSCK,37,55,46,36.9,53.4,19,0
12/6/2018,12/17/2018,KSCK,38,56,47,36.9,53.2,18,0
12/6/2018,12/18/2018,KSCK,36,56,46,36.9,53,19,0
12/6/2018,12/19/2018,KSCK,36,56,46,36.8,52.9,19,0
12/6/2018,12/6/2018,KSYR,22,36,29,26,39.6,36,0
12/6/2018,12/7/2018,KSYR,14,27,20.5,25.6,39.2,45,0
12/6/2018,12/8/2018,KSYR,16,31,23.5,25.2,38.8,42,0
12/6/2018,12/9/2018,KSYR,20,34,27,24.8,38.5,38,0
12/6/2018,12/10/2018,KSYR,12,30,21,24.5,38.1,44,0
12/6/2018,12/11/2018,KSYR,10,28,19,24.1,37.7,46,0
12/6/2018,12/12/2018,KSYR,15,34,24.5,23.7,37.4,41,0
12/6/2018,12/13/2018,KSYR,26,41,33.5,23.3,37,32,0
12/6/2018,12/14/2018,KSYR,28,41,34.5,23,36.7,31,0
12/6/2018,12/15/2018,KSYR,29,42,35.5,22.6,36.3,30,0
12/6/2018,12/16/2018,KSYR,26,38,32,22.2,36,33,0
12/6/2018,12/17/2018,KSYR,23,35,29,21.9,35.7,36,0
12/6/2018,12/18/2018,KSYR,22,36,29,21.5,35.4,36,0
12/6/2018,12/19/2018,KSYR,25,38,31.5,21.2,35.1,34,0
12/6/2018,12/6/2018,KTLH,35,58,46.5,42.7,67.2,19,0
12/6/2018,12/7/2018,KTLH,41,62,51.5,42.5,66.9,14,0
12/6/2018,12/8/2018,KTLH,49,66,57.5,42.3,66.7,8,0
12/6/2018,12/9/2018,KTLH,42,66,54,42.1,66.4,11,0
12/6/2018,12/10/2018,KTLH,39,54,46.5,41.9,66.2,19,0
12/6/2018,12/11/2018,KTLH,34,58,46,41.7,66,19,0
12/6/2018,12/12/2018,KTLH,37,62,49.5,41.6,65.8,16,0
12/6/2018,12/13/2018,KTLH,47,68,57.5,41.4,65.6,8,0
12/6/2018,12/14/2018,KTLH,39,63,51,41.2,65.4,14,0
12/6/2018,12/15/2018,KTLH,39,61,50,41.1,65.2,15,0
12/6/2018,12/16/2018,KTLH,39,62,50.5,40.9,65,15,0
12/6/2018,12/17/2018,KTLH,40,62,51,40.7,64.8,14,0
12/6/2018,12/18/2018,KTLH,40,64,52,40.6,64.6,13,0
12/6/2018,12/19/2018,KTLH,41,63,52,40.5,64.5,13,0
12/6/2018,12/6/2018,KTPA,48,71,59.5,56.1,73.7,6,0
12/6/2018,12/7/2018,KTPA,55,76,65.5,55.9,73.5,0,1
12/6/2018,12/8/2018,KTPA,62,78,70,55.7,73.3,0,5
12/6/2018,12/9/2018,KTPA,60,76,68,55.5,73.1,0,3
12/6/2018,12/10/2018,KTPA,51,64,57.5,55.3,72.9,8,0
12/6/2018,12/11/2018,KTPA,45,63,54,55.1,72.7,11,0
12/6/2018,12/12/2018,KTPA,50,70,60,54.9,72.5,5,0
12/6/2018,12/13/2018,KTPA,58,74,66,54.7,72.3,0,1
12/6/2018,12/14/2018,KTPA,52,71,61.5,54.5,72.2,4,0
12/6/2018,12/15/2018,KTPA,51,67,59,54.3,72,6,0
12/6/2018,12/16/2018,KTPA,52,68,60,54.1,71.8,5,0
12/6/2018,12/17/2018,KTPA,50,68,59,53.9,71.6,6,0
12/6/2018,12/18/2018,KTPA,52,70,61,53.7,71.5,4,0
12/6/2018,12/19/2018,KTPA,53,69,61,53.5,71.3,4,0
12/6/2018,12/6/2018,KTOL,23,37,30,25.9,39.4,35,0
12/6/2018,12/7/2018,KTOL,21,32,26.5,25.6,39,39,0
12/6/2018,12/8/2018,KTOL,20,34,27,25.2,38.6,38,0
12/6/2018,12/9/2018,KTOL,21,37,29,24.9,38.2,36,0
12/6/2018,12/10/2018,KTOL,22,38,30,24.6,37.8,35,0
12/6/2018,12/11/2018,KTOL,25,39,32,24.3,37.4,33,0
12/6/2018,12/12/2018,KTOL,31,41,36,24,37.1,29,0
12/6/2018,12/13/2018,KTOL,36,45,40.5,23.6,36.7,25,0
12/6/2018,12/14/2018,KTOL,32,38,35,23.4,36.4,30,0
12/6/2018,12/15/2018,KTOL,31,41,36,23.1,36.1,29,0
12/6/2018,12/16/2018,KTOL,29,40,34.5,22.8,35.8,31,0
12/6/2018,12/17/2018,KTOL,27,37,32,22.5,35.5,33,0
12/6/2018,12/18/2018,KTOL,29,40,34.5,22.2,35.3,31,0
12/6/2018,12/19/2018,KTOL,30,41,35.5,22,35,30,0
12/6/2018,12/6/2018,KTOP,18,35,26.5,24.4,44.1,39,0
12/6/2018,12/7/2018,KTOP,20,37,28.5,24.1,43.7,37,0
12/6/2018,12/8/2018,KTOP,20,40,30,23.8,43.3,35,0
12/6/2018,12/9/2018,KTOP,19,41,30,23.5,43,35,0
12/6/2018,12/10/2018,KTOP,22,46,34,23.2,42.6,31,0
12/6/2018,12/11/2018,KTOP,30,50,40,23,42.3,25,0
12/6/2018,12/12/2018,KTOP,33,51,42,22.7,42,23,0
12/6/2018,12/13/2018,KTOP,30,50,40,22.5,41.8,25,0
12/6/2018,12/14/2018,KTOP,25,48,36.5,22.3,41.5,29,0
12/6/2018,12/15/2018,KTOP,26,48,37,22.1,41.3,28,0
12/6/2018,12/16/2018,KTOP,28,48,38,21.9,41,27,0
12/6/2018,12/17/2018,KTOP,25,46,35.5,21.7,40.8,30,0
12/6/2018,12/18/2018,KTOP,28,48,38,21.5,40.6,27,0
12/6/2018,12/19/2018,KTOP,28,48,38,21.3,40.5,27,0
12/6/2018,12/6/2018,CYYZ,20,36,28,24.8,37.7,37,0
12/6/2018,12/7/2018,CYYZ,20,29,24.5,24.4,37.3,41,0
12/6/2018,12/8/2018,CYYZ,21,33,27,24.1,37,38,0
12/6/2018,12/9/2018,CYYZ,23,38,30.5,23.7,36.6,35,0
12/6/2018,12/10/2018,CYYZ,20,32,26,23.4,36.3,39,0
12/6/2018,12/11/2018,CYYZ,22,33,27.5,23.1,36,38,0
12/6/2018,12/12/2018,CYYZ,26,37,31.5,22.8,35.7,34,0
12/6/2018,12/13/2018,CYYZ,33,40,36.5,22.4,35.4,29,0
12/6/2018,12/14/2018,CYYZ,29,38,33.5,22.1,35.1,32,0
12/6/2018,12/15/2018,CYYZ,30,40,35,21.9,34.8,30,0
12/6/2018,12/16/2018,CYYZ,28,38,33,21.6,34.5,32,0
12/6/2018,12/17/2018,CYYZ,25,36,30.5,21.3,34.3,35,0
12/6/2018,12/18/2018,CYYZ,26,37,31.5,21.1,34.1,34,0
12/6/2018,12/19/2018,CYYZ,28,38,33,20.8,33.8,32,0
12/6/2018,12/6/2018,KTTN,28,38,33,30.8,46,32,0
12/6/2018,12/7/2018,KTTN,22,38,30,30.4,45.7,35,0
12/6/2018,12/8/2018,KTTN,22,35,28.5,30.1,45.3,37,0
12/6/2018,12/9/2018,KTTN,25,37,31,29.7,44.9,34,0
12/6/2018,12/10/2018,KTTN,22,39,30.5,29.4,44.6,35,0
12/6/2018,12/11/2018,KTTN,21,36,28.5,29,44.2,37,0
12/6/2018,12/12/2018,KTTN,23,40,31.5,28.6,43.9,34,0
12/6/2018,12/13/2018,KTTN,28,46,37,28.3,43.6,28,0
12/6/2018,12/14/2018,KTTN,33,48,40.5,28,43.3,25,0
12/6/2018,12/15/2018,KTTN,34,49,41.5,27.6,43,24,0
12/6/2018,12/16/2018,KTTN,30,45,37.5,27.3,42.7,28,0
12/6/2018,12/17/2018,KTTN,28,42,35,27,42.4,30,0
12/6/2018,12/18/2018,KTTN,29,44,36.5,26.7,42.1,29,0
12/6/2018,12/19/2018,KTTN,29,44,36.5,26.4,41.9,29,0
12/6/2018,12/6/2018,KTUL,30,50,40,31.5,51.5,25,0
12/6/2018,12/7/2018,KTUL,31,43,37,31.2,51.1,28,0
12/6/2018,12/8/2018,KTUL,28,41,34.5,30.9,50.8,31,0
12/6/2018,12/9/2018,KTUL,20,44,32,30.6,50.5,33,0
12/6/2018,12/10/2018,KTUL,21,48,34.5,30.4,50.2,31,0
12/6/2018,12/11/2018,KTUL,31,53,42,30.1,49.9,23,0
12/6/2018,12/12/2018,KTUL,38,58,48,29.9,49.6,17,0
12/6/2018,12/13/2018,KTUL,35,59,47,29.7,49.4,18,0
12/6/2018,12/14/2018,KTUL,29,54,41.5,29.5,49.1,24,0
12/6/2018,12/15/2018,KTUL,32,55,43.5,29.3,48.9,22,0
12/6/2018,12/16/2018,KTUL,33,56,44.5,29.1,48.7,21,0
12/6/2018,12/17/2018,KTUL,30,54,42,29,48.5,23,0
12/6/2018,12/18/2018,KTUL,35,57,46,28.8,48.4,19,0
12/6/2018,12/19/2018,KTUL,36,56,46,28.7,48.2,19,0
12/6/2018,12/6/2018,KTUS,48,70,59,39.9,66,6,0
12/6/2018,12/7/2018,KTUS,47,61,54,39.7,65.8,11,0
12/6/2018,12/8/2018,KTUS,39,63,51,39.5,65.5,14,0
12/6/2018,12/9/2018,KTUS,41,69,55,39.4,65.3,10,0
12/6/2018,12/10/2018,KTUS,44,68,56,39.2,65.1,9,0
12/6/2018,12/11/2018,KTUS,41,70,55.5,39.1,64.9,10,0
12/6/2018,12/12/2018,KTUS,40,64,52,39,64.8,13,0
12/6/2018,12/13/2018,KTUS,38,64,51,38.9,64.6,14,0
12/6/2018,12/14/2018,KTUS,45,66,55.5,38.8,64.5,10,0
12/6/2018,12/15/2018,KTUS,38,64,51,38.7,64.3,14,0
12/6/2018,12/16/2018,KTUS,38,65,51.5,38.6,64.2,14,0
12/6/2018,12/17/2018,KTUS,40,67,53.5,38.6,64.1,12,0
12/6/2018,12/18/2018,KTUS,38,63,50.5,38.5,64.1,15,0
12/6/2018,12/19/2018,KTUS,37,62,49.5,38.5,64,16,0
12/6/2018,12/6/2018,KVTN,3,21,12,12.5,37.8,53,0
12/6/2018,12/7/2018,KVTN,-2,27,12.5,12.2,37.5,53,0
12/6/2018,12/8/2018,KVTN,9,32,20.5,12,37.3,45,0
12/6/2018,12/9/2018,KVTN,7,32,19.5,11.7,37,46,0
12/6/2018,12/10/2018,KVTN,11,36,23.5,11.5,36.8,42,0
12/6/2018,12/11/2018,KVTN,17,39,28,11.2,36.6,37,0
12/6/2018,12/12/2018,KVTN,20,41,30.5,11,36.4,35,0
12/6/2018,12/13/2018,KVTN,16,38,27,10.8,36.3,38,0
12/6/2018,12/14/2018,KVTN,15,39,27,10.7,36.2,38,0
12/6/2018,12/15/2018,KVTN,14,39,26.5,10.5,36,39,0
12/6/2018,12/16/2018,KVTN,15,39,27,10.4,35.9,38,0
12/6/2018,12/17/2018,KVTN,15,40,27.5,10.3,35.9,38,0
12/6/2018,12/18/2018,KVTN,19,41,30,10.2,35.8,35,0
12/6/2018,12/19/2018,KVTN,20,42,31,10.1,35.7,34,0
12/6/2018,12/6/2018,KVCT,60,73,66.5,45.7,67.8,0,2
